,0,1,2,3,4
52,0.022958452,0.71495414,0.033534072,0.005685862,0.22286749
53,0.023603477,0.69829315,0.0013252622,0.034805484,0.24197263
54,0.017398316,0.69112605,0.0045867334,0.030466195,0.25642267
55,0.010464424,0.71247417,0.055101845,0.040032506,0.181927
56,0.024736164,0.67066914,0.0001229833,0.065205835,0.23926587
57,0.01009325,0.6872774,0.034439784,0.062083513,0.20610611
58,0.021673704,0.6319026,0.00012966446,0.10152873,0.24476533
59,0.029579833,0.65870696,1.462993e-05,0.13216154,0.17953703
60,0.05351824,0.53129935,7.2202994e-07,0.21923575,0.1959459
61,0.038581885,0.5847674,3.994931e-06,0.17950855,0.1971382
62,0.060493775,0.32015976,0.026521167,0.36459675,0.22822857
63,0.13956317,0.3948503,4.918132e-07,0.34243125,0.12315484
64,0.15427081,0.28312248,0.103702724,0.27645507,0.18244892
65,0.15663883,0.25603217,0.09779046,0.37472543,0.11481322
66,0.09857409,0.16325594,0.22825155,0.36798948,0.141929
67,0.13022935,0.19318543,0.3075088,0.24808618,0.120990224
68,0.18440542,0.107361004,0.39483926,0.15415613,0.1592382
69,0.26617828,2.0855255e-06,0.40246966,0.12422321,0.20712668
70,0.24703932,0.026851896,0.2896497,0.10357074,0.33288833
71,0.40659693,0.03937085,0.18568338,0.13618284,0.23216595
72,0.3518871,4.3699748e-07,0.18745223,0.20766842,0.25299186
73,0.4302201,8.2182476e-07,0.25166255,0.09986241,0.21825413
74,0.41121653,1.2843885e-06,0.3157062,0.18907677,0.08399924
75,0.515481,5.2945165e-07,0.22861238,0.15989134,0.0960148
76,0.46751642,7.728249e-07,0.33958513,0.1520667,0.040831007
77,0.5282492,2.1576143e-06,0.2582978,0.174018,0.039432887
78,0.428905,6.7292444e-07,0.32212743,0.189537,0.059429873
79,0.3346023,6.7792564e-07,0.32577208,0.27460074,0.065024324
80,0.07557016,0.59624565,0.17851575,0.09443568,0.055232737
81,3.2877523e-09,0.6044701,0.22090867,0.10303035,0.07159088
82,0.022124844,0.6865249,0.19298024,0.032646473,0.06572344
83,0.050956752,0.7063685,0.14613172,0.0062906486,0.090252355
84,0.04570329,0.6484893,0.13782518,0.013989869,0.15399233
85,0.07792833,0.68150145,0.14473923,0.013357916,0.08247305
86,0.06864524,0.59204715,0.16904835,0.043649707,0.12660952
87,0.034093976,0.6078564,0.23633164,0.00809424,0.11362373
88,0.026741339,0.6155705,0.22476473,0.03210328,0.10082026
89,0.019782767,0.671961,0.13119231,0.038470674,0.13859326
90,0.029871222,0.6571635,0.13234533,0.0062416154,0.17437829
91,0.0052505448,0.62138623,0.15378292,0.030240012,0.18934043
92,0.032769535,0.6983035,0.043933563,0.010187224,0.21480615
93,1.3890395e-05,0.6930716,0.16964771,0.048436746,0.08883015
94,2.3303628e-05,0.6702115,0.097037114,0.031733345,0.20099474
95,3.4355359e-09,0.59637856,0.13918138,0.034256935,0.23018314
96,0.010805374,0.6554029,0.015647488,0.086772405,0.23137185
97,0.016936814,0.67105675,0.00063376484,0.10761685,0.20375583
98,0.04055649,0.49728885,1.24967e-06,0.13655813,0.32559535
99,0.011623274,0.56417024,0.00021241275,0.14183672,0.28215736
100,0.077292144,0.5244032,3.85402e-07,0.20428203,0.19402225
101,0.0830765,0.4524788,0.06413616,0.24677724,0.15353125
102,0.096446075,0.3899947,0.0254753,0.28512368,0.20296012
103,0.10999475,0.26024696,0.0761895,0.369395,0.18417378
104,0.13915396,0.31294936,0.14631331,0.36356416,0.0380192
105,0.11663038,0.31670332,0.31379777,0.20532025,0.047548193
106,0.1688493,0.2862726,0.27299118,0.1906943,0.08119265
107,0.15975332,0.23648556,0.3424266,0.1785179,0.08281669
108,0.16626771,0.2053584,0.444254,0.12136175,0.06275811
109,0.1749132,0.12813257,0.43247923,0.14604457,0.11843042
110,0.17837808,0.10888602,0.43917027,0.07535113,0.19821455
111,0.33419734,0.13797861,0.28565106,0.0713818,0.17079113
112,0.3020656,0.08477281,0.29435387,0.22093484,0.09787284
113,0.3913617,0.028132435,0.3595073,0.12503201,0.09596655
114,0.5248922,7.065119e-06,0.29104343,0.13837904,0.045678258
115,0.46672204,0.03380205,0.24628487,0.1695792,0.08361185
116,0.58481616,0.022458268,0.22415172,0.12703681,0.04153699
117,0.7905975,3.154663e-07,0.022922574,0.18647338,6.173909e-06
118,0.4594594,0.049707796,0.29306927,0.15304314,0.044720408
119,0.42024198,0.05506722,0.31675914,0.16416752,0.043764163
120,0.084254526,0.45633748,0.27882922,0.099246316,0.081332505
121,0.034513243,0.62250835,0.23020402,0.033747718,0.07902662
122,0.028919492,0.67413545,0.17041925,0.05235521,0.07417068
123,0.026257556,0.65513504,0.20889698,0.037340306,0.07237004
124,0.020304754,0.6486246,0.21590781,0.021525148,0.09363773
125,0.041555732,0.5884379,0.26811826,0.006258538,0.09562957
126,0.01313487,0.6061538,0.289711,0.016717402,0.07428294
127,0.023611791,0.5856591,0.28786522,0.013358311,0.08950555
128,0.032010127,0.5732131,0.2750878,0.021048367,0.09864056
129,0.049387887,0.49940082,0.3779984,0.0057320655,0.06748089
130,2.7830693e-09,0.59119034,0.32348156,0.0037215685,0.08160658
131,0.056763943,0.5890316,0.14820093,0.03971556,0.166288
132,0.006179788,0.66096175,0.21113428,0.03584357,0.08588055
133,0.0365552,0.6441139,0.10251167,0.06037147,0.1564478
134,3.189516e-09,0.55827177,0.20065938,0.048307534,0.19276132
135,0.020676874,0.66195244,0.079082444,0.04656217,0.19172606
136,0.00051870814,0.64382255,0.08814297,0.077018395,0.19049741
137,0.02767171,0.5590952,0.0001319257,0.11780232,0.29529884
138,0.02562616,0.482143,0.068935744,0.055112682,0.36818236
139,0.031507403,0.49442095,0.06714608,0.15866153,0.24826404
140,0.044930845,0.54110694,0.06235104,0.12768196,0.22392929
141,0.10732161,0.44212082,0.05483167,0.23673204,0.15899386
142,0.18719582,0.5030671,0.037602387,0.23833092,0.033803713
143,0.16142231,0.30210397,0.16105981,0.23896316,0.13645077
144,0.09403499,0.25849882,0.2724228,0.25570762,0.11933581
145,0.15543142,0.35408646,0.24866438,0.24181719,5.2431017e-07
146,0.1466878,0.21817896,0.42399484,0.14733961,0.063798815
147,0.1255858,0.28151083,0.40044874,0.14094399,0.051510673
148,0.1258545,0.18361059,0.54107857,0.05754589,0.09191048
149,0.17991348,0.21623941,0.46995422,0.085363545,0.048529353
150,0.18694578,0.114965744,0.51318926,0.07925519,0.10564399
151,0.2458043,0.084296495,0.39308074,0.13895236,0.13786617
152,0.36398146,0.12307966,0.38553625,0.12739907,3.5602316e-06
153,0.37444818,0.088931665,0.27159342,0.22245908,0.04256764
154,0.55333865,0.039326146,0.20204009,0.1519085,0.053386673
155,0.40616834,1.5437834e-06,0.40210143,0.115149744,0.07657898
156,0.6378186,2.9545895e-06,0.22393423,0.11238979,0.025854355
157,0.5883775,6.7691064e-07,0.17828101,0.1752239,0.058116887
158,0.5926886,1.942218e-06,0.2640655,0.101226404,0.04201753
159,0.29380244,8.780394e-07,0.5269688,0.12848121,0.05074661
160,0.06620819,0.50598204,0.15922016,0.093111634,0.17547797
161,0.05430105,0.60103095,0.2617482,0.027788527,0.05513132
162,0.021388978,0.59703475,0.2745657,0.03176272,0.07524781
163,0.047689825,0.6062918,0.31035545,0.0058841784,0.02977875
164,0.030135509,0.54582447,0.33626884,0.064966135,0.022805113
165,0.043884292,0.5571841,0.34998915,0.021622516,0.027319945
166,0.031823203,0.5136335,0.3546965,0.051776186,0.048070706
167,0.037154958,0.3920023,0.44895414,0.031621322,0.09026726
168,0.03771045,0.409488,0.4485006,0.029680587,0.07462041
169,0.022103762,0.4546746,0.45258582,0.011762262,0.0588735
170,0.031109354,0.40159875,0.4234313,0.027187737,0.11667284
171,0.029181344,0.41837853,0.389522,0.017169243,0.14574894
172,9.9602075e-06,0.48474506,0.44371623,0.034035273,0.037493415
173,3.1293514e-09,0.5340204,0.3637086,0.025292633,0.0769784
174,2.698428e-09,0.6065218,0.30045247,0.018601956,0.0744238
175,2.916933e-09,0.5986058,0.35189345,0.03245815,0.017042588
176,3.2457146e-09,0.595097,0.24967669,0.060297355,0.09492896
177,0.030775953,0.40272507,0.20747718,0.027720023,0.3313018
178,0.03832089,0.55843234,0.15698403,0.07725097,0.16901179
179,0.046741545,0.543158,0.049984954,0.08185542,0.27826002
180,0.065497756,0.35029963,0.17846964,0.20435968,0.2013733
181,0.08038519,0.3483464,0.17892998,0.2428948,0.1494436
182,0.17197467,0.3327431,0.11101707,0.31903595,0.065229125
183,0.18920353,0.3665263,0.1536129,0.23076153,0.059895672
184,0.1311594,0.36195645,0.27342898,0.19877818,0.03467703
185,0.13511103,0.3470216,0.33129695,0.1552892,0.031281244
186,0.11988849,0.4237395,0.35364845,0.0989207,0.0038028082
187,0.07762767,0.30030653,0.42347237,0.15947592,0.039117515
188,0.08812728,0.3086468,0.4039352,0.09760909,0.101681694
189,0.10438276,0.2928635,0.48561,0.09395443,0.023189323
190,0.09128391,0.3054326,0.43286785,0.097864814,0.072550856
191,0.19480978,0.1743559,0.46755487,0.09208624,0.07119324
192,0.24350089,0.107144795,0.33891943,0.24888645,0.06154837
193,0.2867551,0.16091833,0.4017353,0.15059012,1.2631625e-06
194,0.4134731,0.11448849,0.29240865,0.1796261,3.648903e-06
195,0.5057712,0.088717006,0.25668395,0.09801121,0.050816666
196,0.5824102,1.1595929e-06,0.3032397,0.07641641,0.03793245
197,0.6223764,0.019128457,0.3063317,0.022681978,0.029481454
198,0.5276693,0.034125015,0.31903043,0.0811194,0.038055774
199,0.4390627,0.023853905,0.43189454,0.08319909,0.02198987
200,0.04740673,0.4476037,0.28688622,0.049516104,0.16858733
201,0.017059809,0.4794613,0.3894892,0.03940058,0.07458915
202,0.045233935,0.53437746,0.39322996,1.015423e-08,0.02715861
203,0.0368831,0.47258627,0.4551257,0.035372093,3.2870852e-05
204,0.028702097,0.44688594,0.48238418,0.028946182,0.013081598
205,0.02176718,0.36009252,0.5576866,0.0048466814,0.05560709
206,0.057927888,0.3275132,0.60235476,0.01220376,4.555004e-07
207,0.04756683,0.28869653,0.57526016,0.03359126,0.054885145
208,0.013924441,0.27380925,0.66315347,0.03056142,0.018551437
209,0.033494294,0.33031487,0.53302836,0.011280669,0.09188173
210,0.01428074,0.26151386,0.6902212,0.033982676,1.5372417e-06
211,0.001221056,0.3297222,0.60487854,0.01959726,0.044580974
212,0.00010682707,0.39141214,0.5363975,0.022145174,0.049938377
213,0.013502362,0.395724,0.57634246,1.3567197e-08,0.01443126
214,0.002109401,0.5033266,0.4344303,0.010244733,0.049888957
215,3.4108394e-09,0.45030338,0.49594563,0.01855174,0.035199255
216,0.008156472,0.37731525,0.41411355,0.044356924,0.1560578
217,0.008359981,0.41960064,0.40651068,0.024882356,0.14064643
218,0.023700839,0.46340403,0.28372827,0.057916835,0.1712501
219,0.044872813,0.35874358,0.3021031,0.09964374,0.19463673
220,0.13146451,0.3234432,0.20045719,0.17415129,0.17048383
221,0.16166377,0.36585724,0.15396035,0.19734147,0.12117714
222,0.12689492,0.41251332,0.24391663,0.18884607,0.027828991
223,0.1775928,0.45497715,0.1772952,0.15444002,0.03569479
224,0.21844962,0.39445063,0.26819,0.0886387,0.030271
225,0.09291931,0.45606297,0.3013078,0.121929355,0.027780466
226,0.13073874,0.47542495,0.261888,0.0950279,0.036920357
227,0.057152584,0.36391434,0.45067292,0.07131487,0.056945298
228,0.06689037,0.33528253,0.48001438,0.08762384,0.030188948
229,0.07080107,0.29897305,0.46199986,0.07799231,0.09023368
230,0.10431871,0.23350163,0.51337934,0.09011193,0.05868844
231,0.11822768,0.16332874,0.4701618,0.13631648,0.11196528
232,0.18666749,0.21636252,0.42155612,0.15207674,0.023337113
233,0.32057193,0.08181288,0.36893407,0.16588493,0.06279613
234,0.3202481,0.06553191,0.29923007,0.16995904,0.14503087
235,0.38037315,0.07052385,0.33438557,0.19651121,0.018206289
236,0.58806384,0.042734552,0.26801652,0.10106361,0.0001214891
237,0.5375343,0.052104224,0.3706193,0.039741512,6.9295373e-07
238,0.3947605,2.082604e-05,0.5068649,0.034622442,0.06373132
239,0.33709878,0.044050023,0.4740716,0.115640104,0.029139418
240,0.11540976,0.28519455,0.4708993,0.07433526,0.054161124
241,0.05773554,0.3664939,0.46859828,0.020617628,0.08655465
242,0.062484223,0.4511241,0.43937305,0.01790534,0.029113373
243,0.021902133,0.42355096,0.5409193,0.013625409,2.2077616e-06
244,0.033941545,0.35678208,0.5845593,0.024715187,1.9032715e-06
245,0.034369644,0.29103458,0.633403,0.028893411,0.0122993635
246,1.7065078e-05,0.3553197,0.612913,0.029700747,0.0020494743
247,0.024992537,0.21496359,0.69273186,0.03758922,0.029722806
248,3.1067218e-09,0.30936363,0.6590079,0.027325196,0.0043032174
249,0.008007159,0.28046364,0.67450184,0.03702393,3.4263783e-06
250,0.045815304,0.19431126,0.72206587,0.037806924,5.509325e-07
251,3.495297e-09,0.26606682,0.6908803,0.04291372,0.00013917727
252,3.111533e-09,0.34802642,0.6367924,0.015179204,1.981738e-06
253,0.02728429,0.30622485,0.66649044,8.005894e-09,3.7361846e-07
254,0.0073180497,0.33868635,0.6397015,0.013357241,0.0009369701
255,3.0366885e-09,0.35784212,0.6049118,0.037235837,1.0136372e-05
256,0.01569362,0.26026487,0.62621194,0.02382002,0.07400954
257,0.007870706,0.36135325,0.48198372,0.01767756,0.13111472
258,0.013285024,0.4161388,0.41541752,0.04104673,0.114111885
259,0.07462584,0.49350882,0.3313332,0.078105934,0.022426214
260,0.084334664,0.45035034,0.29375324,0.076707445,0.09485434
261,0.0988408,0.50508535,0.2887906,0.033960532,0.073322736
262,0.15618473,0.45229366,0.20747373,0.1632636,0.020784335
263,0.18413739,0.42002174,0.25114825,0.12378475,0.020907804
264,0.28794685,0.4255316,0.21574567,0.07077329,2.5010647e-06
265,0.16559432,0.41830423,0.30682552,0.09262951,0.016646441
266,0.024409736,0.5360104,0.31545013,0.09768353,0.02644631
267,0.0692474,0.41302213,0.3917422,0.09423432,0.031753965
268,0.07151258,0.44119465,0.36778748,0.048426118,0.071079165
269,0.048178602,0.50626886,0.33615175,0.087822475,0.021578286
270,0.068074554,0.48799562,0.28221023,0.14814986,0.013569725
271,0.120511584,0.32978597,0.282053,0.15900397,0.10864555
272,0.13171515,0.20817506,0.3573614,0.2592477,0.043500718
273,0.17914422,0.1423074,0.3021859,0.3206646,0.055697996
274,0.33488092,0.12175798,0.27408886,0.22378413,0.04548814
275,0.3941713,0.09452447,0.33690888,0.12863159,0.045763783
276,0.47540715,0.030254265,0.3605229,0.07094511,0.06287066
277,0.4474152,0.045592118,0.42454925,0.061321493,0.02112192
278,0.4590102,0.09016362,0.4154099,0.035415284,9.810238e-07
279,0.38713348,1.9819356e-05,0.53468806,0.04193788,0.036220778
280,0.14480925,0.26732907,0.50073844,0.03379638,0.05332688
281,0.06197438,0.25799364,0.5408257,0.046793066,0.09241321
282,0.0752059,0.36733237,0.5030762,0.025766483,0.02861908
283,0.04089429,0.32444763,0.5615402,0.07311497,2.8884276e-06
284,0.015435399,0.33945975,0.6315177,0.013204718,0.00038244258
285,3.2843614e-09,0.27463463,0.6923804,0.03295767,2.725247e-05
286,0.029330779,0.16849642,0.7587383,0.043433916,6.1463726e-07
287,3.2871104e-09,0.25464645,0.6823678,0.040763717,0.022221968
288,0.003236925,0.21839967,0.73383844,0.044524007,1.0342847e-06
289,3.0645053e-09,0.30985758,0.6860393,0.0039198673,0.00018321426
290,0.035490647,0.18454988,0.7546447,0.025314348,4.721602e-07
291,0.0030350224,0.33323976,0.663717,9.8910435e-09,8.195078e-06
292,3.6070344e-09,0.3241024,0.66177565,0.0141198225,2.0899388e-06
293,2.9091283e-09,0.34870318,0.6427727,0.008493067,3.1118187e-05
294,3.2043597e-09,0.38111907,0.60011095,0.018747024,2.2963419e-05
295,0.015651431,0.35733157,0.5777271,0.049228,6.192661e-05
296,0.0084963385,0.33937216,0.578245,0.010714195,0.063172325
297,3.2459295e-09,0.3050691,0.5716909,0.056798555,0.06644145
298,0.008576995,0.44496626,0.42032617,0.031997744,0.094132856
299,0.019936664,0.524342,0.3057127,0.059032086,0.09097656
300,0.12948649,0.52745163,0.21589956,0.07279172,0.054370634
301,0.18616335,0.51094055,0.20224378,0.08161946,0.019032903
302,0.26772416,0.4840015,0.17652178,0.059102725,0.012649852
303,0.37651834,0.30247983,0.15909979,0.16190153,5.462214e-07
304,0.25794178,0.46401814,0.16010949,0.08930709,0.028623417
305,0.21956813,0.60925835,0.1103003,0.06087286,4.103579e-07
306,0.2176834,0.38369316,0.34020096,0.05842217,3.4828466e-07
307,0.14382839,0.42687303,0.32954907,0.099744804,4.6976384e-06
308,0.063254565,0.62947935,0.2446202,0.051106375,0.0115394415
309,0.0633431,0.5075057,0.24945259,0.13366793,0.04603071
310,0.064533696,0.39918327,0.3004605,0.20595719,0.029865403
311,0.06966035,0.38676935,0.2780151,0.19524936,0.07030579
312,0.093497425,0.3347225,0.26027527,0.24125916,0.07024555
313,0.14363438,0.10859182,0.34494177,0.34386495,0.0589671
314,0.22884947,0.08286299,0.295256,0.31901467,0.07401687
315,0.3362345,0.12791815,0.2728705,0.18567091,0.077305965
316,0.50238454,0.0791021,0.30065542,0.06506778,0.052790124
317,0.40835273,0.05256591,0.36262754,0.08917106,0.08728284
318,0.45288315,1.275982e-05,0.48562622,0.017002035,0.044475798
319,0.4273484,5.870958e-06,0.51325035,0.029460832,0.029934576
320,0.19619697,0.3545272,0.31914175,0.08293706,0.047197063
321,0.097229734,0.28166768,0.5679751,0.03495923,0.018168174
322,0.07177285,0.2492347,0.61211276,0.06687917,5.8501627e-07
323,0.025946693,0.23233676,0.64761907,0.09409309,4.42808e-06
324,0.015643425,0.21443726,0.67727935,0.068444,0.024195917
325,0.029602442,0.1985115,0.73258746,0.03929722,1.3672412e-06
326,3.1255039e-09,0.2856456,0.6821514,0.032172844,3.0135068e-05
327,0.007164531,0.26847064,0.70794725,0.016416054,1.5080253e-06
328,3.4269052e-09,0.26459405,0.6965066,0.038849596,4.9720275e-05
329,2.912295e-08,0.23816867,0.71099615,0.05083473,4.1686053e-07
330,0.019494072,0.21703146,0.7524603,0.011013751,4.250626e-07
331,3.184328e-09,0.30555367,0.6774563,0.01698757,2.483242e-06
332,3.2870584e-09,0.3115006,0.67095506,0.017541405,2.9375692e-06
333,0.0091024125,0.25868207,0.70882857,0.023384482,2.5100353e-06
334,0.011573596,0.24344213,0.71039057,0.015231953,0.019361792
335,3.0000562e-09,0.38673934,0.6109286,0.0022863776,4.5586738e-05
336,0.008827866,0.38238424,0.5273383,0.009734378,0.07171517
337,0.009552332,0.3300616,0.5029668,0.03302695,0.124392286
338,2.9638185e-09,0.5741064,0.35945046,0.017396087,0.049047053
339,0.026699316,0.5685138,0.33385107,0.032628417,0.038307387
340,0.12546578,0.4738004,0.22831221,0.094644405,0.077777185
341,0.1818645,0.44269437,0.25292283,0.096049435,0.026468877
342,0.39920413,0.33553958,0.14686409,0.0708413,0.047550943
343,0.45274457,0.40222284,0.06302946,0.08200239,8.101207e-07
344,0.34204718,0.50584996,0.09544946,0.038181357,0.018472029
345,0.26536366,0.59668714,0.101277255,0.03661224,5.9746963e-05
346,0.25406995,0.5161046,0.1813528,0.048472296,3.5827148e-07
347,0.18921101,0.47883084,0.2948978,0.037059195,1.1993811e-06
348,0.11570517,0.55250937,0.23036283,0.07853433,0.022888275
349,0.099592276,0.5455191,0.21509835,0.11108979,0.028700436
350,0.09856179,0.51434326,0.17002906,0.19996913,0.017096816
351,0.061284304,0.385961,0.19806379,0.28970197,0.06498894
352,0.14031543,0.32596233,0.18784489,0.31678095,0.029096445
353,0.13292725,0.2601508,0.18237804,0.39072248,0.03382137
354,0.1995125,0.19477774,0.08951758,0.38921273,0.12697947
355,0.33656693,0.117312014,0.17576143,0.26835206,0.10200759
356,0.39234054,0.07550719,0.30016258,0.13367832,0.0983113
357,0.38014027,0.12172739,0.39278638,0.07287859,0.03246739
358,0.41148475,0.031546216,0.46560678,0.04526456,0.046097696
359,0.40790173,0.03599627,0.45394722,0.030785857,0.07136892
360,0.120693855,0.20392883,0.38561997,0.08084872,0.20890859
361,0.18634053,0.3116466,0.3813585,0.03627464,0.08437975
362,0.027529696,0.28740412,0.55116546,0.07839712,0.055503573
363,0.03764279,0.1980959,0.649392,0.050415434,0.064453855
364,0.025716715,0.1909164,0.74946994,0.032201733,0.0016951426
365,7.785512e-07,0.23236215,0.6889825,0.07865384,6.9991574e-07
366,0.009115912,0.19303353,0.7284433,0.052486945,0.016920293
367,0.01680036,0.19875495,0.71505994,0.0693828,1.91585e-06
368,0.027966749,0.19906132,0.73566765,0.037303317,1.0060343e-06
369,0.009003228,0.25111347,0.726208,0.013674405,9.367496e-07
370,3.463599e-09,0.30986485,0.6889046,0.001229663,8.3496565e-07
371,3.1581684e-09,0.30379412,0.69297767,0.002389637,0.0008386121
372,3.2605765e-09,0.29379922,0.70195466,0.004226631,1.9410649e-05
373,3.0490819e-09,0.32787302,0.66343915,0.008686977,8.022364e-07
374,0.009700815,0.25408694,0.7144061,0.01924284,0.0025633557
375,2.8277407e-09,0.35929415,0.60500133,0.010770782,0.02493375
376,0.009677699,0.4232982,0.56136733,1.0240878e-08,0.0056568007
377,0.009763111,0.51711226,0.4379562,0.022091983,0.013076498
378,3.200324e-09,0.57370216,0.30698308,0.009775005,0.10953966
379,0.051415395,0.6192587,0.2761002,0.017867431,0.03535826
380,0.19829479,0.5608934,0.1712648,0.052268606,0.017278338
381,0.27575302,0.53222585,0.116953865,0.0419896,0.033077735
382,0.37444115,0.42964295,0.08993628,0.07467697,0.03130267
383,0.48757803,0.43806496,0.05283241,0.021524122,4.2783444e-07
384,0.5419302,0.3896601,1.3811587e-06,0.04763005,0.020778349
385,0.38184378,0.5087245,0.059717674,0.034997053,0.014716954
386,0.30871338,0.5359717,0.07343765,0.062064942,0.019812327
387,0.20275383,0.6403187,0.0920746,0.06484781,5.1531833e-06
388,0.1618622,0.63772136,0.14643997,0.04574021,0.0082362555
389,0.15928936,0.5964554,0.062322963,0.1548429,0.027089387
390,0.043288488,0.44422543,0.25767466,0.23427972,0.020531667
391,0.07976872,0.3523569,0.12062111,0.37636167,0.0708916
392,0.10871399,0.23553447,0.071812175,0.52817917,0.055760287
393,0.1319381,0.16549978,0.08591428,0.45435488,0.16229293
394,0.16352148,0.13467547,0.15343991,0.40673703,0.14162618
395,0.26007605,0.10773848,0.19457911,0.28250304,0.15510331
396,0.32312417,0.11045528,0.20626251,0.18621805,0.17393997
397,0.50177336,0.11730411,0.18552794,0.0945581,0.10083647
398,0.5353418,0.052381497,0.2579232,0.05231202,0.1020415
399,0.37258285,0.033293623,0.3314044,0.13453099,0.12818816
400,0.23639044,0.18787184,0.30706576,0.08393733,0.18473457
401,0.170381,0.15753408,0.49341458,0.10135089,0.077319436
402,0.08553237,0.1845003,0.5437007,0.11729878,0.06896785
403,0.06461652,0.24061394,0.54379344,0.15097508,9.639917e-07
404,0.009902129,0.217646,0.703154,0.06929582,1.8840566e-06
405,0.006658645,0.17487843,0.7128688,0.10559344,6.7293735e-07
406,0.017744722,0.17875668,0.7271208,0.07637673,9.747806e-07
407,3.6573928e-09,0.24007332,0.66995746,0.08108839,0.008880891
408,0.018437468,0.13679165,0.74805254,0.06394271,0.032775696
409,0.017734578,0.2578292,0.7079061,0.016492506,3.759422e-05
410,0.019316878,0.22113216,0.7529101,0.0066399365,9.266642e-07
411,0.008669527,0.26474366,0.7236764,0.002868383,4.205712e-05
412,2.940798e-09,0.31735387,0.6826382,8.250454e-09,7.860955e-06
413,3.0066591e-09,0.32388493,0.65935093,0.0082820095,0.00848205
414,3.0759522e-09,0.2836501,0.66914266,0.04009028,0.0071169725
415,2.9990312e-09,0.3328846,0.65834,0.003290019,0.005485385
416,3.177561e-09,0.37250996,0.6116869,0.00872729,0.007075887
417,3.2001004e-09,0.55105156,0.39223486,0.0077899387,0.04892359
418,0.009011694,0.5081262,0.37714145,0.03346365,0.072256915
419,0.06634812,0.6435864,0.20793098,0.018456498,0.063678004
420,0.14462362,0.6330461,0.15769626,0.019733733,0.044900198
421,0.19111302,0.63353425,0.12461229,0.0507331,7.407817e-06
422,0.35510466,0.5379199,0.077933595,0.029041676,1.4348105e-07
