,Astro_AMY,Astro_AMY_CTX,Astro_CTX,Astro_HPC,Astro_HYPO,Astro_THAL_lat,Astro_THAL_med,Astro_WM,Ext_Amy_1,Ext_Amy_2,Ext_ClauPyr,Ext_Hpc_CA1,Ext_Hpc_CA3,Ext_Hpc_DG1,Ext_Hpc_DG2,Ext_L23,Ext_L25,Ext_L56,Ext_L5_1,Ext_L5_2,Ext_L6,Ext_L6B,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Ext_Unk_3,Inh_1,Inh_2,Inh_3,Inh_4,Inh_5,Inh_6,Inh_Lamp5,Inh_Meis2_1,Inh_Meis2_2,Inh_Meis2_3,Inh_Meis2_4,Inh_Pvalb,Inh_Sst,Inh_Vip,LowQ_2,Micro,Nb_1,Nb_2,OPC_1,OPC_2,Oligo_1,Oligo_2,Unk_1
10,0.037619337,0.026215073,0.012699957,0.004112904,0.00686019,1.5626752e-05,0.024641834,0.032287493,0.03391728,3.9762035e-06,0.068848886,5.6280714e-06,0.004146908,3.6200563e-05,8.116708e-05,5.474826e-06,0.008024224,0.00022020028,0.06934217,0.02133172,0.0120568955,0.09022958,2.788584e-06,0.009814367,0.033747938,0.0014096983,0.052667078,0.08637923,0.07118485,0.019794391,0.034325954,0.037788313,6.451444e-05,0.03646906,8.373796e-06,0.045656323,4.110004e-06,1.2078251e-05,0.055703226,2.7827755e-06,0.009646351,0.00087575905,0.031426277,0.013692728,1.5315916e-05,0.0037495429,1.6535238e-06,0.0012864463,0.0015681396
11,0.018415384,1.2811688e-05,1.568371e-05,0.01958746,0.0072274143,3.2292535e-06,7.683812e-06,0.029921634,0.0037061193,0.0004901536,0.06733154,0.013770247,0.010343508,0.00026755827,0.00049620646,0.00063143054,0.011462268,0.06968707,0.02093225,0.00014081018,0.06505145,0.071875945,0.00013737126,0.027612256,0.013476907,0.016458075,0.054903496,0.04383877,0.024811963,0.02185681,0.033667628,2.7202557e-05,0.00038769958,0.060492422,0.06834383,0.07029923,8.872678e-05,3.9595463e-05,0.029762758,5.384396e-05,0.031094424,0.0003288714,0.030023811,0.0045535183,0.0017437893,1.5884074e-05,3.5068092e-06,2.0721362e-05,0.054579075
12,0.009483944,9.329967e-06,3.6104502e-06,0.010491428,0.000106604784,1.6634286e-06,6.5840136e-06,0.023572665,0.029570032,3.761124e-05,0.04476389,0.020021686,4.8663616e-05,0.058694184,0.0020396628,1.9427778e-05,0.015670465,0.06574223,0.0075543365,4.0261293e-05,0.034457836,0.08942856,1.085668e-05,3.9232036e-06,7.1152613e-06,7.9814854e-05,0.056946475,0.024056032,0.06200528,0.023060016,0.032464713,0.07749759,5.184309e-06,0.024991727,0.051710047,0.08601963,7.3821648e-06,4.133161e-06,0.0038326667,2.7589392e-06,0.030584652,2.8060189e-05,0.03256567,0.06284111,0.0025285864,8.5063493e-07,4.516277e-06,0.0010726467,0.01590394
13,0.03224213,6.0366515e-06,0.003951183,0.005275731,0.009592767,2.7257436e-06,3.364472e-06,0.025443437,0.003259725,4.70196e-05,0.05805832,0.0006162344,1.7850703e-05,0.050015457,0.01614766,5.0465518e-05,0.0033928736,0.05530094,0.00012366165,0.07779379,0.040679187,0.08516694,1.384374e-05,0.017036729,0.0023848691,0.009428957,0.005319166,0.07191234,0.032114416,0.0019052103,0.046346385,0.017105103,0.0081367735,0.043426875,0.08538096,0.087825164,0.0004978609,5.2353167e-05,0.009119077,0.0127155045,0.00010978147,0.00071551785,0.027327718,0.012231042,0.009381065,1.209904e-05,2.1909796e-06,0.00025521056,0.032056414
14,0.005774252,0.0052250545,0.00034625785,6.126644e-05,1.6694628e-06,8.6722713e-07,1.38343e-06,0.033759914,7.223136e-05,3.672968e-05,0.088917784,3.8214126e-05,0.018115187,0.012784226,0.010644271,0.0002189044,0.052974936,0.008712123,0.02049105,7.7843004e-05,0.07597721,0.086093,3.8205522e-05,0.009995748,0.028540274,0.013743314,0.043221723,0.06354659,0.041309316,0.0139132915,0.0244523,0.023789603,6.156409e-06,0.020877672,0.081905864,0.0891259,0.0003548589,1.4541131e-05,0.023442557,3.4701395e-06,0.017224167,3.1972634e-06,0.011113934,0.025491195,1.5080135e-06,7.1235957e-07,9.258434e-07,1.3505054e-06,0.04755717
15,0.023381498,0.0063701114,0.016335633,9.144335e-06,1.8212303e-06,1.3529478e-06,1.5308931e-06,0.035256017,2.8235352e-05,7.463616e-06,0.09591813,1.8352697e-05,0.00062072184,0.03206307,0.056227174,2.3618762e-05,0.009239751,0.007695344,1.0524687e-05,3.3571862e-06,0.04851015,0.09070861,4.0500327e-06,0.012798242,0.09794219,0.051528968,0.020677816,0.00079697435,0.04711421,0.08482577,0.020551916,0.016512506,0.0072921743,1.9610692e-05,0.008895896,0.087309785,0.001039722,3.3196345e-06,0.012437503,1.7767052e-06,0.013882748,0.010230763,0.01675809,0.05305063,0.0007702767,2.5197234e-05,0.0008074868,7.0475044e-06,0.012283819
16,0.0665115,0.008363778,0.019895134,0.009138523,0.0035106046,2.8767954e-06,1.2223261e-05,4.872931e-06,2.1799913e-06,2.1627166e-06,0.08676427,9.002083e-06,0.011656445,0.002954588,0.034673106,4.8423575e-05,0.05611848,0.012375901,0.00022818265,3.0885049e-06,0.060126472,0.045515623,2.1759936e-06,0.091560975,0.09053205,0.047922067,3.4197221e-06,0.013554883,0.01732484,1.5258122e-05,0.02664663,0.0761588,0.0025671732,0.00016095152,0.05286438,0.07939004,0.013701818,0.0029845082,0.020087939,0.005857582,6.817182e-06,0.0016742515,0.010217562,0.01768629,0.006250705,8.069191e-07,1.3262566e-06,0.0017418985,0.0031673026
17,0.0119011,0.026915222,0.0040724813,2.8468571e-06,6.384196e-06,1.446405e-06,2.5416418e-06,0.04471425,1.0778368e-05,4.009037e-06,0.09772184,0.00028596792,0.0001894496,0.0056096963,0.080514684,0.000111757516,0.03407079,0.005351804,0.00025285882,0.033129055,0.10125001,0.070779994,3.4998995e-06,0.016246248,0.09923269,0.00018104565,0.008870078,5.9629765e-06,0.04984077,0.0604544,0.013668353,0.037134282,0.0005664192,0.0130792,3.8985418e-05,0.042345352,1.897481e-06,6.7449546e-06,0.010487919,0.015535702,0.018627027,0.0014242621,0.021144187,0.019929748,0.0068516377,4.4168137e-06,1.2856887e-06,0.0019906096,0.04542829
18,0.0301305,0.0022952391,5.3485587e-06,0.0025965325,8.705997e-06,1.3486737e-06,2.2904803e-06,0.07609015,0.005826884,0.0014239642,0.05034934,4.359727e-05,3.596681e-05,0.05728224,0.07444796,8.279477e-06,4.9744244e-06,0.026432464,8.713046e-06,7.782867e-06,0.06300169,0.06575013,1.2797022e-05,0.07453257,0.07322243,0.006318516,0.03112934,2.7202108e-05,0.034365393,0.04526336,0.021843228,0.050222777,0.008398834,0.018632459,0.0060179573,0.052514236,1.187006e-05,5.089048e-06,0.019274976,0.006219447,0.0069027646,0.0002602562,0.02396188,0.016330576,0.0050086128,0.002266476,0.0006926162,0.00014836644,0.040661983
19,0.031420846,0.022847606,0.02064839,0.0010378854,1.4697285e-06,1.2335751e-06,1.3357044e-06,0.033541612,3.6346999e-06,3.88009e-06,0.09789894,0.025200557,0.05338363,0.014040716,0.039841026,0.003284245,0.027432522,0.001899747,0.010177668,5.282775e-06,0.08506437,0.03576513,3.2772778e-06,0.08627726,0.095226996,0.045402505,4.557007e-05,0.07449432,0.050246846,0.015615302,9.82953e-06,0.0044096075,0.025713598,0.00023760834,0.0004295257,0.047271002,0.0019823343,0.0040617976,2.6273763e-05,2.502933e-06,9.074057e-06,4.913659e-07,0.031257425,2.522296e-05,0.0014760684,0.0034423252,1.6075572e-06,0.0026563974,0.006173265
20,0.021089315,0.012206708,0.020119715,0.0049253465,2.3818923e-06,1.5750251e-06,2.3584842e-06,0.015544446,1.9218727e-05,2.144307e-05,0.043094058,0.056977585,0.0039795074,0.009739064,0.019760372,0.0016671711,0.0002353001,0.0002752439,0.029485086,0.05695859,0.06861702,0.029042777,1.0963827e-05,0.0719495,0.08458772,0.03431949,0.022914626,0.0046137194,0.05606937,0.0443473,0.032214873,0.006211869,0.016907776,0.028621575,0.015929388,0.08432142,0.0043126647,4.6230256e-05,0.0051968386,1.5405998e-05,0.028780894,0.0005117158,0.02450318,0.008969558,8.971457e-05,2.3612447e-05,8.6419e-07,1.0134929e-06,0.030764474
21,0.06389077,0.07039541,0.016618766,0.0049192864,2.4425785e-06,1.3908189e-06,1.8201057e-06,0.002772816,2.025401e-06,2.4278086e-06,0.09963281,0.06633577,0.012696997,0.020206511,0.02098427,0.0048930217,0.022668742,0.00021367769,8.438637e-05,0.03546911,0.09483079,0.05386854,2.5097331e-06,0.0046653384,0.028776184,9.868089e-06,3.045799e-06,0.04291811,0.034730792,1.6859529e-05,0.03081557,0.0023619214,0.018165285,0.001977321,0.025856283,0.101012,0.00020836337,8.756262e-06,0.018667731,1.8200216e-06,0.04019983,0.00038851157,0.011068378,0.040830776,0.006600839,0.00021518867,6.051187e-07,9.721846e-07,5.234474e-06
22,0.039005805,0.013039164,9.6341035e-05,0.019660149,3.8095966e-06,2.8498782e-06,3.2317187e-06,0.011954407,0.025461502,0.0041562733,0.075976506,0.06943108,0.020613227,0.0036150585,0.019930618,0.00017568065,9.780373e-05,0.07486117,0.022405138,0.00012489295,0.07167787,0.07858201,6.451317e-05,0.014258091,0.036302637,0.015051761,0.050183877,0.050177094,0.011725287,0.022273133,0.02915475,0.019582154,0.016666584,0.026580011,0.012528834,0.042239908,4.2750944e-05,0.00046086672,0.0018954447,0.004744184,0.009034069,5.7469333e-06,0.0287066,0.022464475,0.0002507585,0.0054528536,0.020565761,1.0892388e-05,0.008702224
23,0.03660287,0.007177119,7.927029e-06,8.999879e-06,0.004080419,1.2088627e-05,1.3785972e-05,0.027461557,0.053595267,0.06752365,0.01566084,0.015382875,0.0011763335,0.012176807,0.0085571725,0.0010595691,0.0046362975,0.015799223,0.00026211215,0.06321562,8.8558656e-05,0.0076916143,0.06599876,0.0049401647,4.794577e-05,0.044614043,0.045502353,0.047118846,0.012412902,0.02411497,0.017106032,0.015497792,0.03823137,0.04133571,0.004970105,5.0365205e-05,0.00012449328,0.0177938,0.053734466,0.06798677,2.9109218e-05,0.003377365,0.029892491,0.010409756,0.0013638402,0.013325597,0.03341694,0.014306904,0.05010637
24,0.004029715,0.021659695,0.00031539839,0.0028931512,0.006688497,1.1676115e-05,2.5067766e-05,0.030605994,0.059555456,0.061473582,1.0510658e-05,0.010772425,0.0002930832,0.031817053,0.036608793,0.058030047,0.009686009,1.5815192e-05,0.016814578,0.05959611,0.00021576788,5.826693e-06,0.06443392,2.6083366e-05,1.1288437e-05,0.03094051,0.05031782,0.00184759,0.014675549,0.029314885,0.016533902,0.0090645375,0.038641986,0.00010901699,0.016892303,4.672241e-05,0.015799945,2.7151289e-05,7.278649e-05,0.06573935,1.57242e-05,1.417953e-05,0.01953342,0.011452821,0.00048783192,0.03935813,0.067452736,0.06309137,0.03297445
25,0.024964327,0.017531268,0.005075039,0.018507512,6.6244655e-05,0.00013918389,7.0472444e-05,0.014103617,0.044321004,0.0153375855,0.0059745205,0.00042791732,0.011312711,0.012797428,0.0003514207,0.029518958,0.052071206,0.000102042075,0.053077187,0.026651409,5.035446e-05,0.019341318,0.051430542,0.03161087,0.04337856,0.054989856,0.030910844,0.029433545,0.010670454,0.030614182,0.0011946768,2.16547e-05,0.03271276,8.510391e-05,8.864804e-05,3.948203e-05,0.00025556193,0.021632306,0.03284648,0.05695326,0.016518617,0.01657516,0.045099117,0.0010667642,0.008405255,0.036991987,0.05639972,0.034599647,0.003682268
26,0.0488018,0.04177381,0.00836819,8.761002e-05,0.010960217,1.0641779e-05,1.6399004e-05,0.0029824912,0.038528547,0.056866024,0.0012533772,0.0044807713,0.0039514382,0.005351133,0.014016497,0.03713017,0.057108518,0.0099854,0.048541985,0.057163503,0.0051325033,0.030277194,0.056864172,2.1107107e-05,1.6803213e-05,0.022310125,0.049874082,0.024139006,0.02746216,0.028830212,0.026014522,2.9753704e-05,0.019520687,0.032341447,0.013961557,0.00013843794,0.0028266832,6.811171e-05,0.01430561,0.036419682,0.01656561,0.0016897456,0.028441377,4.6160894e-05,0.015408348,0.0040712743,0.027322076,0.025423327,0.043099575
27,0.015982078,0.013505968,0.014124523,0.001015262,2.406094e-05,1.0868172e-05,0.001292227,0.0027062704,0.05908338,0.059911374,5.545596e-05,0.018182537,0.011542824,0.016111469,0.03378669,0.04476044,0.00047828938,0.017793106,0.025284672,0.053367462,0.012699145,0.041093856,0.059974402,0.0059402976,0.0002323031,0.010561704,0.055397075,0.022463446,0.04123352,0.051775835,0.015023777,0.039344605,0.00911935,0.016664967,0.040026486,0.00048226657,0.00026209973,0.00080575724,0.00732909,0.05126742,0.0060111084,1.4592161e-05,0.02264577,2.0014275e-05,0.00019216358,0.052331008,0.0437156,0.001989025,0.0023644755
28,0.012086942,0.00840863,0.00021213852,0.026629835,0.0034368592,2.3488342e-06,2.1409826e-06,0.044270407,0.095323734,0.12604874,0.028536038,0.0028496755,2.9082198e-06,0.0037587683,0.016943604,2.322473e-06,1.0403421e-05,6.3963216e-06,4.8914546e-05,2.1875469e-05,0.017734881,0.03738549,0.028582586,1.5430207e-06,3.5114035e-06,2.341889e-06,0.061927576,0.0033238726,0.022274548,0.03252789,0.011469573,0.020479606,1.2185566e-05,0.04581147,0.05189825,3.045989e-06,0.010231988,0.09302519,0.0021659129,0.0010664215,0.025067758,0.000624017,0.078170955,0.019640958,2.1376748e-06,0.04506469,2.1315195e-06,0.0033497186,0.019546952
29,0.035994712,0.02001048,0.0001014122,5.0070025e-06,2.1050305e-06,1.0901555e-06,1.9735844e-06,0.032195132,0.053586368,0.078798585,0.00434623,0.013519824,0.01086987,0.016836606,0.00031222522,0.051191874,0.031896293,0.021086449,0.014188466,0.12679172,3.6596018e-06,2.8646136e-06,2.1326328e-05,0.008977521,1.9000014e-06,0.0014942387,1.9183228e-06,0.05071915,2.8722154e-06,2.611067e-06,0.0476895,0.032640375,1.3209753e-06,1.6494009e-06,0.093074985,0.004770526,0.0059514483,0.03868484,2.4870158e-06,4.9108706e-07,0.04354042,0.0018077488,0.024094494,0.09275808,0.017101506,0.014599678,1.325326e-05,0.010160395,0.0001422618
30,0.09944167,0.032965172,3.1491506e-06,3.805842e-05,0.017570024,2.0260272e-06,3.2999135e-06,0.050014712,1.7502721e-06,2.9815917e-06,0.024547545,0.04454364,1.3165643e-05,1.9597833e-06,1.5000774e-06,0.0295561,5.4578013e-06,0.04655928,0.09138054,0.14872196,3.778582e-05,7.474394e-07,8.1242956e-07,1.456087e-06,9.794869e-07,1.1157756e-06,9.631885e-07,0.06697476,7.658548e-06,1.743976e-06,0.0602592,0.036937192,0.0075984434,3.4315788e-06,0.062137756,1.7823857e-05,1.6690168e-06,0.06746033,6.462308e-06,0.013235954,7.195776e-06,0.031502143,0.025472866,0.0066295774,0.016897101,0.0015637161,6.656425e-07,0.008877679,0.008988741
31,0.11175707,0.027501067,5.710441e-06,1.4392683e-05,0.006336002,1.6464535e-06,2.5565712e-06,0.066287175,1.0631973e-06,2.4371216e-06,0.037467998,0.006549566,1.0616584e-06,7.99361e-06,4.5919114e-06,7.727e-05,1.8513001e-06,7.737476e-07,0.044726793,0.19762541,1.6845394e-06,4.1279213e-07,1.5373577e-06,1.3009812e-06,2.8185545e-06,1.4903334e-06,0.04235616,0.0048832297,0.035927627,1.089578e-05,0.048681397,0.08543148,0.010745421,0.026039738,0.1056805,1.3758792e-06,1.1895744e-06,2.331574e-06,3.567042e-05,0.005929873,6.5698655e-06,0.015333076,0.027669627,0.028322274,5.6049008e-05,1.5278226e-06,6.4620417e-06,0.0644887,7.1231307e-06
32,0.06986659,0.03316515,0.011159422,0.021914419,2.463706e-06,2.4863534e-06,3.0309493e-06,0.037869513,0.0059546595,0.01287574,4.5070956e-06,0.10301999,0.017175307,0.009686146,6.951421e-06,1.5014268e-06,1.0308437e-06,3.9186057e-06,0.018988986,0.14404029,0.034711882,7.0942775e-07,1.8811762e-06,4.134292e-07,6.53874e-07,0.003739548,0.038832188,0.009582314,3.3234594e-06,7.814207e-06,0.03826944,0.11517101,0.001626779,9.070418e-06,0.05973259,1.9572467e-06,3.111066e-06,0.0073117884,0.0146252345,7.5596114e-07,0.0013584727,0.0009831807,0.014776448,0.10315809,0.0055836844,0.002709514,3.376676e-06,0.062051766,1.0876969e-06
33,0.03600249,0.08960612,0.01749399,0.044126887,0.00014690282,6.837824e-06,8.106726e-06,0.04069977,0.011694652,0.026994253,1.4462166e-06,0.14172031,0.10589516,0.0077500492,0.02315546,0.0010037095,3.8266285e-06,9.632921e-07,2.4782463e-05,0.13308418,1.8419208e-06,5.7890145e-07,3.8392036e-06,1.4732159e-06,1.089982e-06,1.12616635e-05,0.0031133776,0.009773189,0.03163004,0.0015345059,0.0035769944,0.011648429,0.0034008538,2.0010991e-06,0.07454417,0.0011666529,6.42724e-07,9.873549e-06,0.04435072,7.659104e-07,0.017299946,0.025702097,0.0045159976,0.07765711,0.0017619958,0.003971627,0.00029765686,0.004599334,2.020642e-06
34,0.025434237,0.05777882,0.063370995,0.037162356,0.0013701326,0.00016266422,0.0052721817,0.0075308587,0.038308382,0.005185371,1.1518234e-05,0.07666802,0.0736903,0.062520556,0.06582217,0.037463892,0.027651334,1.638723e-05,0.000120671255,0.06973312,8.023795e-05,2.564517e-06,3.1183397e-05,7.574843e-06,2.6615141e-06,3.9287115e-06,4.5689767e-06,2.9807705e-05,8.207889e-06,5.1918983e-06,0.041440737,0.035016097,0.04562655,9.816408e-06,0.027950784,0.013213432,7.4430636e-06,0.017812794,0.04333799,3.336893e-06,8.085626e-05,0.0012876649,0.016090315,0.068535514,8.312091e-06,8.824593e-06,2.2224363e-06,5.209626e-06,0.03411214
35,0.071847685,0.082475,0.08090581,0.05942108,0.008296691,0.0133673325,0.011844178,0.028593108,0.009841248,6.311168e-06,0.038765177,0.08774684,0.070826955,0.009249859,0.028990407,0.03889396,0.0053904466,4.382445e-06,2.196245e-05,0.08032744,1.0190116e-05,1.1691699e-06,3.1652637e-06,1.899875e-06,1.9947647e-06,2.7724766e-06,1.80207e-05,0.0048335516,0.006610069,1.14013055e-05,0.041480508,0.01470819,0.06810271,6.383054e-06,0.017519763,2.7063232e-05,1.5145969e-06,0.009070559,0.019244669,3.0962985e-06,2.938283e-06,0.011325519,0.01285186,0.051141884,0.0052264063,4.401459e-06,1.1920439e-06,2.2731e-06,0.010969048
36,0.044122837,0.08252845,0.03284152,0.024845166,1.3170422e-05,4.312886e-06,8.060176e-06,0.0280402,0.02909991,4.32355e-05,0.011278448,0.10635829,0.09887082,0.039386068,0.07532095,0.009012223,0.04198423,0.0045278533,2.451292e-05,0.09640754,0.00011596896,8.558323e-07,6.2306276e-06,4.496219e-06,1.3928574e-06,0.005169112,1.4608543e-06,2.389222e-06,2.3088394e-06,1.3613301e-06,0.01704967,0.008554305,0.055997375,0.0045299204,0.044732794,0.00016903137,8.406549e-07,0.001390678,0.043878607,1.714317e-06,2.0038096e-06,0.005303269,0.023798224,0.014892081,1.548028e-06,3.8681796e-07,7.893435e-07,2.4375851e-05,0.049649097
37,0.044742797,0.086788125,0.06284205,0.030008968,2.9233941e-05,2.5715704e-05,3.644614e-05,0.042195812,0.025305238,7.754072e-06,0.033420205,0.100302435,0.089954376,0.01596383,0.0484245,3.9566576e-06,0.011110693,1.692343e-06,3.0708627e-06,0.04210761,2.254196e-06,9.5275504e-07,2.2719403e-06,3.942603e-06,2.6979455e-06,0.007653237,0.005083231,0.011945111,0.05315349,1.0307356e-05,0.028210392,0.031319536,0.05478489,9.4307525e-06,0.02462737,1.4488997e-05,1.4127695e-06,5.688653e-06,0.032542676,2.0255597e-05,1.3473474e-05,0.0021443835,0.026157063,0.07088407,0.00398146,1.212552e-06,7.8785564e-07,1.4124832e-06,0.014148163
